PROCESO,JOB_TYPE,PRODUTO,PROCESS_ID,JOB_NAME,QTD_OK,HORA_INICIO,HORA_FIM,DURATION_IN_SEC,POLICY_PER_SEC
JOB,Collector Invoicing,,460960,Billing Bank Account Scotiabank,4305,5/18/2022 10:32,5/18/2022 10:58,1535,2.8
JOB,Accounting Entry By Period,,467951,362 - Cobranza - SinFecha,24,5/31/2022 11:36,5/31/2022 11:37,48,0.5
JOB,Accounting Entry By Period,,480924,DAA1A Accounting,49608,6/29/2022 11:15,6/29/2022 11:18,211,235.11
JOB,Accounting Entry By Period,,452873,362 - Cobranza - SinFecha,13,4/27/2022 16:12,4/27/2022 16:13,36,0.36
JOB,Accounting Entry By Period,,476960,DAA1A Accounting,2304,6/17/2022 11:02,6/17/2022 11:05,135,17.07
JOB,Accounting Entry By Period,,427860,362 - Emisión - SinFecha,9,3/2/2022 14:41,3/2/2022 14:43,89,0.1
JOB,Accounting Entry By Period,,541901,362 - Cobranza - SinFecha,3146,11/14/2022 8:56,11/14/2022 8:56,32,98.31
JOB,Accounting Entry By Period,,519902,362 - Cobranza - SinFecha,1108,9/26/2022 9:18,9/26/2022 9:18,39,28.41
JOB,Standard Output Payment,,476919,Output table New,21291,6/16/2022 17:51,6/16/2022 18:01,566,37.62
JOB,Standard Output Payment,,413865,Output table,127632,1/19/2022 20:43,1/19/2022 20:52,528,241.73
JOB,Accounting Entry By Period,,511911,362 - Cobranza - SinFecha,68,8/31/2022 13:29,8/31/2022 13:29,20,3.4
JOB,Accounting Entry By Period,,503870,DAA1A Accounting,0,8/11/2022 17:42,8/11/2022 17:44,84,0
JOB,Collector Invoicing,,432870,Billing Payment Card Scotiabank,3,3/14/2022 11:38,3/14/2022 11:53,898,0
JOB,Close Policy for Maturity,CoppelSaleValeClientesFinales1,527903,CoppelSaleValeClientesFinales - Cierre por madurez,0,10/15/2022 17:08,10/15/2022 17:13,273,0
JOB,Accounting Entry By Period,,532913,362 - Cobranza - SinFecha,10,10/26/2022 14:46,10/26/2022 14:47,62,0.16
JOB,Accounting Entry By Period,,501885,362 - Cobranza - SinFecha,266,8/9/2022 11:12,8/9/2022 11:12,44,6.05
JOB,Accounting Entry By Period,,427871,362 - Emisión - SinFecha,16,3/2/2022 20:51,3/2/2022 20:53,92,0.17
JOB,Collector Invoicing,ScotiabankSalud,557923,Billing Payment Card Scotiabank,27,12/20/2022 9:24,12/20/2022 9:28,257,0.11
JOB,Start Payment Loader,,522958,Start Payment Loader,0,10/4/2022 0:00,10/4/2022 0:10,624,0
JOB,Standard Output Payment,,501852,Output table Manual por periodo,504652,8/8/2022 7:49,8/8/2022 8:10,1291,390.9
JOB,Collector Invoicing,,434908,Billing Bank Account Scotiabank,1,3/18/2022 12:29,3/18/2022 12:40,652,0
JOB,Accounting Entry By Period,,551920,362 - Emisión - SinFecha,288,12/1/2022 7:58,12/1/2022 8:01,141,2.04
JOB,Accounting Entry By Period,,451870,362 - Emisión - SinFecha,14,4/25/2022 9:29,4/25/2022 9:31,83,0.17
JOB,Collector Invoicing,ScotiabankSalud,561917,Billing Bank Account Scotiabank,1687,12/27/2022 12:32,12/27/2022 12:37,323,5.22
JOB,Accounting Entry By Period,,484856,362 - Emisión - SinFecha,0,7/8/2022 8:56,7/8/2022 8:58,123,0
JOB,Screening Adam,,443857,Sreening ADAM,4838030,4/2/2022 6:00,4/2/2022 7:58,7099,681.51
JOB,Collector Invoicing,ScotiabankSalud,539952,Billing Payment Card Scotiabank,30,11/9/2022 20:35,11/9/2022 20:36,38,0.79
JOB,Accounting Entry By Period,,551921,362 - Emisión - SinFecha,30,12/1/2022 8:32,12/1/2022 8:34,128,0.23
JOB,Accounting Entry By Period,,485885,DAA1A Accounting,288,7/14/2022 8:11,7/14/2022 8:14,125,2.3
JOB,Accounting Entry By Period,,499859,362 - Emisión - SinFecha,20,8/4/2022 11:44,8/4/2022 11:47,135,0.15
JOB,Collector Invoicing,,418881,Billing Payment Card Scotiabank,1,2/10/2022 10:24,2/10/2022 10:36,689,0
JOB,Screening Adam,,528067,Sreening ADAM,4390558,10/20/2022 6:00,10/20/2022 7:59,7150,614.06
JOB,Collector Invoicing,,455859,Billing Payment Card Scotiabank,53,5/4/2022 9:09,5/4/2022 9:37,1678,0.03
JOB,Standard Output Payment,,480921,Output table New,26717,6/29/2022 2:00,6/29/2022 2:04,294,90.87
JOB,Accounting Entry By Period,,550902,362 - Cobranza - SinFecha,110,11/28/2022 14:54,11/28/2022 14:54,21,5.24
JOB,Accounting Entry By Period,,546969,362 - Cobranza - SinFecha,14,11/23/2022 13:54,11/23/2022 13:55,64,0.22
JOB,Accounting Entry By Period,,503903,362 - Cobranza - SinFecha,24,8/12/2022 8:20,8/12/2022 8:20,18,1.33
JOB,Collector Invoicing,,422853,Billing Bank Account Scotiabank,2398,2/17/2022 10:15,2/17/2022 10:33,1038,2.31
JOB,Close Policy for Maturity,CoppelSaleValeClientesFinales1,543933,CoppelSaleValeClientesFinales - Cierre por madurez,0,11/17/2022 12:27,11/17/2022 12:30,220,0
JOB,Accounting Entry By Period,,536908,362 - Cobranza - SinFecha,70,11/1/2022 16:22,11/1/2022 16:23,23,3.04
JOB,Collector Invoicing,ScotiabankSalud,520905,Billing Payment Card Scotiabank,2,9/29/2022 11:11,9/29/2022 11:12,40,0.05
JOB,Accounting Entry By Period,,426889,362 - Emisión - SinFecha,1290,3/1/2022 20:41,3/1/2022 20:42,76,16.97
JOB,Accounting Entry By Period,,503904,DAA1A Accounting,11697,8/12/2022 9:40,8/12/2022 9:42,133,87.95
JOB,Standard Output Payment,,446913,Output table,2150,4/8/2022 16:26,4/8/2022 16:26,9,238.89
JOB,Collector Invoicing,ScotiabankSalud,561946,Billing Payment Card Scotiabank,30,12/28/2022 9:29,12/28/2022 9:33,271,0.11
JOB,Accounting Entry By Period,,482894,DAA1A Accounting,4534,7/7/2022 8:31,7/7/2022 8:34,153,29.63
JOB,Standard Output Payment,,474942,Output table New,5308,6/12/2022 14:47,6/12/2022 14:48,10,530.8
JOB,Accounting Entry By Period,,446920,DAA1A Accounting,2058,4/11/2022 1:42,4/11/2022 1:44,73,28.19
JOB,Accounting Entry By Period,,445879,362 - Emisión - SinFecha,30,4/6/2022 9:54,4/6/2022 9:55,70,0.43
JOB,Start Payment Loader,,537938,Start Payment Loader,0,11/7/2022 0:00,11/7/2022 0:15,927,0
JOB,Collector Invoicing,,418864,Billing Payment Card Scotiabank,125,2/8/2022 15:02,2/8/2022 15:43,2475,0.05
JOB,Accounting Entry By Period,,541908,362 - Cobranza - SinFecha,266,11/14/2022 17:21,11/14/2022 17:21,26,10.23
JOB,Accounting Entry By Period,,440899,362 - Cobranza - SinFecha,24,3/28/2022 18:04,3/28/2022 18:05,19,1.26
JOB,Standard Output Payment,,511938,Output table New,0,9/2/2022 2:00,9/2/2022 2:00,6,0
JOB,Start Payment Loader,,542971,Start Payment Loader,1,11/16/2022 0:00,11/16/2022 0:10,624,0
JOB,Accounting Entry By Period,,469858,DAA1A Accounting,1800,6/2/2022 11:50,6/2/2022 11:52,118,15.25
JOB,Accounting Entry By Period,,561949,DAA1A Accounting,47894,12/28/2022 21:23,12/28/2022 21:31,483,99.16
JOB,Collector Invoicing,ScotiabankSalud,528002,Billing Bank Account Scotiabank,1,10/18/2022 9:44,10/18/2022 12:45,10806,0
JOB,Collector Invoicing,,431859,Billing Bank Account Scotiabank,4,3/9/2022 19:05,3/9/2022 19:19,820,0
JOB,Accounting Entry By Period,,442859,362 - Emisión - SinFecha,0,4/1/2022 9:43,4/1/2022 9:44,104,0
JOB,Standard Output Payment,,476866,Output table New,129288,6/15/2022 7:29,6/15/2022 7:44,933,138.57
JOB,Collector Invoicing,,457860,Billing Bank Account Scotiabank,327,5/9/2022 18:33,5/9/2022 18:47,839,0.39
JOB,Start Payment Loader,,540913,Start Payment Loader,0,11/11/2022 0:00,11/11/2022 0:22,1352,0
JOB,Collector Invoicing,,493881,Billing Bank Account Scotiabank,220,7/28/2022 20:01,7/28/2022 20:35,2047,0.11
JOB,Standard Output Payment,,427886,Output table,3660,3/3/2022 9:56,3/3/2022 9:59,195,18.77
JOB,Standard Output Payment,,505960,Output table Manual por periodo,11027,8/19/2022 11:43,8/19/2022 11:44,43,256.44
JOB,Accounting Entry By Period,,528064,362 - Cobranza - SinFecha,8,10/20/2022 0:38,10/20/2022 0:40,68,0.12
JOB,Accounting Entry By Period,,547910,DAA1A Accounting,168,11/22/2022 17:59,11/22/2022 18:02,211,0.8
JOB,Accounting Entry By Period,,416860,DAA1A Accounting,1224,2/1/2022 9:33,2/1/2022 9:33,9,136
JOB,Collector Invoicing,ScotiabankSalud,540904,Billing Payment Card Scotiabank,18,11/10/2022 12:01,11/10/2022 12:03,107,0.17
JOB,Accounting Entry By Period,,485875,362 - Emisión - SinFecha,8,7/13/2022 12:43,7/13/2022 12:45,121,0.07
JOB,Accounting Entry By Period,,487889,362 - Cobranza - SinFecha,6,7/20/2022 11:01,7/20/2022 11:01,21,0.29
JOB,Accounting Entry By Period,,476872,DAA1A Accounting,3424,6/15/2022 10:34,6/15/2022 10:35,84,40.76
JOB,Accounting Entry By Period,,484890,362 - Cobranza - SinFecha,68,7/11/2022 9:42,7/11/2022 9:43,23,2.96
JOB,Collector Invoicing,,502858,Billing Bank Account Scotiabank,201,8/10/2022 12:16,8/10/2022 12:40,1404,0.14
JOB,Standard Output Payment,,507854,Output table New,21873,8/22/2022 2:00,8/22/2022 2:01,67,326.46
JOB,Accounting Entry By Period,,482883,362 - Emisión - SinFecha,4,7/6/2022 12:56,7/6/2022 12:58,124,0.03
JOB,Collector Invoicing,,445859,Billing Bank Account Scotiabank,229,4/5/2022 17:49,4/5/2022 18:06,1004,0.23
JOB,Accounting Entry By Period,,501891,DAA1A Accounting,0,8/9/2022 12:03,8/9/2022 12:04,101,0
JOB,Accounting Entry By Period,,448854,DAA1A Accounting,63408,4/18/2022 10:17,4/18/2022 10:20,198,320.24
JOB,Accounting Entry By Period,,547003,362 - Emisión - SinFecha,3042,11/24/2022 10:51,11/24/2022 10:54,166,18.33
JOB,Standard Output Payment,,507912,Output table New,9011,8/23/2022 2:00,8/23/2022 2:00,32,281.59
JOB,Accounting Entry By Period,,556914,362 - Cobranza - SinFecha,8,12/16/2022 15:57,12/16/2022 15:57,23,0.35
JOB,Accounting Entry By Period,,522951,362 - Cobranza - SinFecha,56,10/3/2022 22:21,10/3/2022 22:21,42,1.33
JOB,Accounting Entry By Period,,453870,362 - Cobranza - SinFecha,14,4/29/2022 13:11,4/29/2022 13:12,46,0.3
JOB,Accounting Entry By Period,,458916,362 - Emisión - SinFecha,757,5/13/2022 14:29,5/13/2022 14:31,114,6.64
JOB,Standard Output Payment,,540953,Output table Manual por periodo,4382293,11/11/2022 15:36,11/12/2022 7:23,56820,77.13
JOB,Accounting Entry By Period,,432852,DAA1A Accounting,63192,3/11/2022 12:56,3/11/2022 12:58,118,535.53
JOB,Accounting Entry By Period,,508889,362 - Cobranza - SinFecha,8,8/25/2022 0:28,8/25/2022 0:28,52,0.15
JOB,Accounting Entry By Period,,452892,DAA1A Accounting,864,4/28/2022 19:03,4/28/2022 19:04,83,10.41
JOB,Collector Invoicing,ScotiabankSalud,516909,Billing Bank Account Scotiabank,201,9/15/2022 10:34,9/15/2022 10:36,64,3.14
JOB,Collector Invoicing,ScotiabankSalud,554919,Billing Bank Account Scotiabank,1720,12/9/2022 9:05,12/9/2022 9:08,220,7.82
JOB,Start Payment Loader,,551918,Start Payment Loader,0,12/1/2022 1:00,12/1/2022 1:08,526,0
JOB,Accounting Entry By Period,,559910,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,0,12/22/2022 11:04,12/22/2022 11:04,15,0
JOB,Accounting Entry By Period,,455866,362 - Emisión - SinFecha,18,5/4/2022 18:48,5/4/2022 18:50,126,0.14
JOB,Accounting Entry By Period,,461860,DAA1A Accounting,288,5/19/2022 10:31,5/19/2022 10:33,107,2.69
JOB,Accounting Entry By Period,,414860,DAA1A Accounting,1458,1/21/2022 8:36,1/21/2022 8:36,17,85.76
JOB,Collector Invoicing,,446941,Billing Payment Card Scotiabank,1,4/11/2022 13:58,4/11/2022 14:18,1206,0
JOB,Accounting Entry By Period,,484873,362 - Cobranza - SinFecha,0,7/8/2022 11:33,7/8/2022 11:34,50,0
JOB,Collector Invoicing,,445885,Billing Bank Account Scotiabank,2656,4/7/2022 7:05,4/7/2022 7:24,1094,2.43
JOB,Accounting Entry By Period,,432893,362 - Emisión - SinFecha,8,3/15/2022 11:22,3/15/2022 11:23,64,0.12
JOB,Standard Output Payment,,538954,Output table New,7990,11/9/2022 2:00,11/9/2022 2:01,86,92.91
JOB,Accounting Entry By Period,,412878,362 - Emisión - SinFecha,40,1/18/2022 10:18,1/18/2022 10:19,64,0.62
JOB,Accounting Entry By Period,,482895,DAA1A Accounting,41724,7/7/2022 9:55,7/7/2022 9:59,233,179.07
JOB,Accounting Entry By Period,,444857,362 - Emisión - SinFecha,1210,4/4/2022 12:28,4/4/2022 12:29,72,16.81
JOB,Accounting Entry By Period,,508883,362 - Cobranza - SinFecha,0,8/24/2022 23:38,8/24/2022 23:39,54,0
JOB,Collector Invoicing,ScotiabankSalud,511934,Billing Bank Account Scotiabank,1,9/1/2022 18:34,9/1/2022 21:34,10805,0
JOB,Standard Output Payment,,411852,Output table,10000,1/10/2022 21:31,1/10/2022 22:27,3332,3
JOB,Accounting Entry By Period,,464889,DAA1A Accounting,2034,5/27/2022 10:31,5/27/2022 10:33,80,25.43
JOB,Collector Invoicing,,448856,Billing Payment Card Scotiabank,179,4/18/2022 10:28,4/18/2022 11:20,3135,0.06
JOB,Start Payment Loader,,498851,Start Payment Loader,0,8/4/2022 0:00,8/4/2022 0:09,554,0
JOB,Accounting Entry By Period,,422873,362 - Emisión - SinFecha,217,2/18/2022 13:53,2/18/2022 13:55,93,2.33
JOB,Accounting Entry By Period,,561947,362 - Cobranza - SinFecha,558,12/28/2022 14:09,12/28/2022 14:10,29,19.24
JOB,Accounting Entry By Period,,408873,DAA1A Accounting,63120,1/3/2022 8:56,1/3/2022 8:58,107,589.91
JOB,Accounting Entry By Period,,554921,DAA1A Accounting,22584,12/9/2022 13:23,12/9/2022 13:29,339,66.62
JOB,Accounting Entry By Period,,464863,362 - Emisión - SinFecha,16,5/24/2022 19:29,5/24/2022 19:31,83,0.19
JOB,Accounting Entry By Period,,516942,DAA1A Accounting,648,9/20/2022 12:54,9/20/2022 12:55,51,12.71
JOB,Accounting Entry By Period,,461857,DAA1A Accounting,216,5/19/2022 9:59,5/19/2022 10:00,113,1.91
JOB,Accounting Entry By Period,,441899,DAA1A Accounting,864,3/31/2022 12:38,3/31/2022 12:39,74,11.68
JOB,Standard Output Payment,,543925,Output table New,360537,11/16/2022 23:00,11/17/2022 0:06,3986,90.45
JOB,Accounting Entry By Period,,495880,362 - Cobranza - SinFecha,0,8/1/2022 16:29,8/1/2022 16:29,17,0
JOB,Accounting Entry By Period,,489852,362 - Emisión - SinFecha,0,7/22/2022 12:38,7/22/2022 12:41,140,0
JOB,Accounting Entry By Period,,495876,DAA1A Accounting,0,8/1/2022 15:41,8/1/2022 15:43,112,0
JOB,Accounting Entry By Period,,501892,362 - Emisión - SinFecha,4,8/9/2022 12:34,8/9/2022 12:35,82,0.05
JOB,Start Payment Loader,,535926,Start Payment Loader,0,11/1/2022 1:00,11/1/2022 1:06,400,0
JOB,Accounting Entry By Period,,462855,DAA1A Accounting,294,5/23/2022 9:51,5/23/2022 9:53,109,2.7
JOB,Accounting Entry By Period,,440870,362 - Cobranza - SinFecha,24,3/28/2022 15:17,3/28/2022 15:17,20,1.2
JOB,Accounting Entry By Period,,508869,362 - Emisión - SinFecha,22,8/24/2022 9:31,8/24/2022 9:32,56,0.39
JOB,Collector Invoicing,,441887,Billing Bank Account Scotiabank,1,3/30/2022 14:54,3/30/2022 15:05,667,0
JOB,Accounting Entry By Period,,562917,362 - Cobranza - SinFecha,6,12/30/2022 0:09,12/30/2022 0:09,29,0.21
JOB,Accounting Entry By Period,,517912,362 - Emisión - SinFecha,6,9/22/2022 9:23,9/22/2022 9:25,96,0.06
JOB,Standard Output Payment,,474924,Output table New,28938,6/11/2022 19:41,6/11/2022 19:42,64,452.16
JOB,Collector Invoicing,ScotiabankSalud,561904,Billing Payment Card Scotiabank,0,12/26/2022 13:04,12/26/2022 13:05,20,0
JOB,Collector Invoicing,ScotiabankSalud,516937,Billing Bank Account Scotiabank,184,9/20/2022 11:03,9/20/2022 11:03,43,4.28
JOB,Accounting Entry By Period,,554916,362 - Cobranza - SinFecha,1190,12/9/2022 7:29,12/9/2022 7:30,35,34
JOB,Accounting Entry By Period,,484868,362 - Emisión - SinFecha,8,7/8/2022 11:07,7/8/2022 11:09,133,0.06
JOB,Accounting Entry By Period,,484866,362 - Cobranza - SinFecha,14,7/8/2022 10:44,7/8/2022 10:45,59,0.24
JOB,Accounting Entry By Period,,476853,DAA1A Accounting,4480,6/14/2022 16:16,6/14/2022 16:18,102,43.92
JOB,Accounting Entry By Period,,446923,DAA1A Accounting,576,4/11/2022 2:49,4/11/2022 2:51,67,8.6
JOB,Collector Invoicing,ScotiabankSalud,524905,Billing Bank Account Scotiabank,7290,10/10/2022 10:16,10/10/2022 10:41,1544,4.72
JOB,Collector Invoicing,,454856,Billing Payment Card Scotiabank,138,5/2/2022 13:00,5/2/2022 13:57,3468,0.04
JOB,Accounting Entry By Period,,520951,DAA1A Accounting,60264,9/30/2022 9:10,9/30/2022 9:15,262,230.02
JOB,Accounting Entry By Period,,418858,362 - Emisión - SinFecha,112,2/8/2022 11:39,2/8/2022 11:39,59,1.9
JOB,Accounting Entry By Period,,538909,362 - Emisión - SinFecha,72,11/7/2022 18:22,11/7/2022 18:26,199,0.36
JOB,Accounting Entry By Period,,410914,DAA1A Accounting,1440,1/7/2022 10:42,1/7/2022 10:42,14,102.86
JOB,Accounting Entry By Period,,511941,362 - Emisión - SinFecha,6954,9/2/2022 10:35,9/2/2022 10:37,132,52.68
JOB,Standard Output Payment,,428851,Output table,37666,3/3/2022 11:48,3/3/2022 11:52,211,178.51
JOB,Collector Invoicing,ScotiabankSalud,543909,Billing Payment Card Scotiabank,20,11/16/2022 12:00,11/16/2022 12:05,246,0.08
JOB,Collector Invoicing,,482898,Billing Payment Card Scotiabank,58,7/7/2022 10:07,7/7/2022 10:56,2939,0.02
JOB,Accounting Entry By Period,,501862,362 - Cobranza - SinFecha,14,8/8/2022 12:29,8/8/2022 12:30,35,0.4
JOB,Collector Invoicing,ScotiabankSalud,528075,Billing Bank Account Scotiabank,1,10/20/2022 11:51,10/20/2022 14:51,10805,0
JOB,Standard Output Payment,,510922,Output table New,34235,8/30/2022 2:00,8/30/2022 2:01,81,422.65
JOB,Standard Output Payment,,513909,Output table New,12899,9/6/2022 2:00,9/6/2022 2:00,42,307.12
JOB,Accounting Entry By Period,,460959,DAA1A Accounting,576,5/18/2022 10:18,5/18/2022 10:20,110,5.24
JOB,Accounting Entry By Period,,496863,362 - Emisión - SinFecha,42,8/2/2022 14:18,8/2/2022 14:20,93,0.45
JOB,Collector Invoicing,ScotiabankSalud,535910,Billing Bank Account Scotiabank,2136,10/31/2022 11:11,10/31/2022 11:15,258,8.28
JOB,Collector Invoicing,,411921,Billing Payment Card Scotiabank,380,1/13/2022 8:51,1/13/2022 11:36,9889,0.04
JOB,Accounting Entry By Period,,438870,362 - Emisión - SinFecha,48,3/24/2022 20:48,3/24/2022 20:49,65,0.74
JOB,Accounting Entry By Period,,551907,362 - Cobranza - SinFecha,0,11/30/2022 11:37,11/30/2022 11:37,21,0
JOB,Accounting Entry By Period,,410925,362 - Emisión - SinFecha,0,1/10/2022 13:17,1/10/2022 13:18,61,0
JOB,Accounting Entry By Period,,452857,362 - Cobranza - SinFecha,8,4/27/2022 1:02,4/27/2022 1:02,37,0.22
JOB,Standard Output Payment,,474968,Output table New,32649,6/12/2022 16:44,6/12/2022 16:45,40,816.23
JOB,Screening Adam,,557902,Sreening ADAM,4486100,12/17/2022 6:00,12/17/2022 6:18,1128,3977.04
JOB,Accounting Entry By Period,,561940,362 - Cobranza - SinFecha,14,12/27/2022 23:20,12/27/2022 23:21,33,0.42
JOB,Accounting Entry By Period,,472876,DAA1A Accounting,456,6/9/2022 12:29,6/9/2022 12:31,128,3.56
JOB,Accounting Entry By Period,,552978,362 - Cobranza - SinFecha,8,12/4/2022 18:24,12/4/2022 18:24,40,0.2
JOB,Accounting Entry By Period,,428854,362 - Emisión - SinFecha,0,3/3/2022 13:35,3/3/2022 13:36,92,0
JOB,Start Payment Loader,,485882,Start Payment Loader,0,7/14/2022 0:00,7/14/2022 0:05,305,0
JOB,Accounting Entry By Period,,476962,362 - Emisión - SinFecha,16,6/17/2022 11:56,6/17/2022 11:58,115,0.14
JOB,Accounting Entry By Period,,499854,DAA1A Accounting,4576,8/4/2022 10:23,8/4/2022 10:25,145,31.56
JOB,Accounting Entry By Period,,501888,DAA1A Accounting,7230,8/9/2022 11:39,8/9/2022 11:41,113,63.98
JOB,Accounting Entry By Period,,559948,362 - Cobranza - SinFecha,266,12/23/2022 0:11,12/23/2022 0:13,134,1.99
JOB,Accounting Entry By Period,,478866,362 - Emisión - SinFecha,287,6/21/2022 17:41,6/21/2022 17:43,82,3.5
JOB,Close Policy for Maturity,CoppelSaleVale,476873,CoppelSaleVale - Cierre por madurez,0,6/15/2022 10:56,6/15/2022 10:56,14,0
JOB,Accounting Entry By Period,,453872,DAA1A Accounting,576,4/29/2022 13:46,4/29/2022 13:47,86,6.7
JOB,Accounting Entry By Period,,475863,362 - Cobranza - SinFecha,0,6/13/2022 18:49,6/13/2022 18:49,23,0
JOB,Accounting Entry By Period,,493880,DAA1A Accounting,0,7/28/2022 19:50,7/28/2022 19:52,107,0
JOB,Accounting Entry By Period,,516920,DAA1A Accounting,49211,9/19/2022 10:33,9/19/2022 10:36,207,237.73
JOB,Screening Adam,,539956,Sreening ADAM,4519559,11/10/2022 6:00,11/10/2022 6:14,862,5243.11
JOB,Collector Invoicing,,447871,Billing Payment Card Scotiabank,2,4/13/2022 12:19,4/13/2022 12:44,1467,0
JOB,Accounting Entry By Period,,551906,362 - Cobranza - SinFecha,12,11/30/2022 11:33,11/30/2022 11:33,23,0.52
JOB,Accounting Entry By Period,,487892,362 - Emisión - SinFecha,11696,7/20/2022 11:56,7/20/2022 11:59,152,76.95
JOB,Accounting Entry By Period,,503853,DAA1A Accounting,6672,8/11/2022 11:04,8/11/2022 11:07,132,50.55
JOB,Accounting Entry By Period,,421913,362 - Emisión - SinFecha,8,2/15/2022 18:29,2/15/2022 19:34,3919,0
JOB,Standard Output Payment,,474961,Output table New,8018,6/12/2022 16:15,6/12/2022 16:18,177,45.3
JOB,Accounting Entry By Period,,431866,362 - Emisión - SinFecha,6,3/10/2022 12:26,3/10/2022 12:27,92,0.07
JOB,Accounting Entry By Period,,408874,DAA1A Accounting,34968,1/3/2022 9:07,1/3/2022 9:08,59,592.68
JOB,Accounting Entry By Period,,440865,362 - Cobranza - SinFecha,14,3/28/2022 12:58,3/28/2022 12:59,20,0.7
JOB,Collector Invoicing,,421912,Billing Payment Card Scotiabank,1,2/15/2022 17:17,2/15/2022 20:17,10805,0
JOB,Collector Invoicing,,454867,Billing Bank Account Scotiabank,3968,5/3/2022 12:13,5/3/2022 12:38,1514,2.62
JOB,Accounting Entry By Period,,499861,362 - Emisión - SinFecha,963,8/4/2022 13:03,8/4/2022 13:05,135,7.13
JOB,Accounting Entry By Period,,556905,362 - Cobranza - SinFecha,266,12/16/2022 10:54,12/16/2022 10:54,27,9.85
JOB,Accounting Entry By Period,,487900,362 - Emisión Reaseguro Cedido Scotiabank- SinFecha,228,7/20/2022 17:46,7/20/2022 17:46,15,15.2
JOB,Accounting Entry By Period,,410905,362 - Emisión - SinFecha,1194,1/6/2022 10:06,1/6/2022 10:07,82,14.56
JOB,Accounting Entry By Period,,426869,DAA1A Accounting,288,3/1/2022 9:29,3/1/2022 9:30,59,4.88
JOB,Collector Invoicing,,460905,Billing Bank Account Scotiabank,7291,5/17/2022 10:48,5/17/2022 12:00,4363,1.67
JOB,Accounting Entry By Period,,427901,DAA1A Accounting,75000,3/4/2022 9:13,3/4/2022 9:16,186,403.23
JOB,Accounting Entry By Period,,476856,DAA1A Accounting,594,6/14/2022 16:36,6/14/2022 16:37,80,7.43
JOB,Accounting Entry By Period,,536905,362 - Cobranza - SinFecha,84,11/1/2022 15:36,11/1/2022 15:36,17,4.94
JOB,Accounting Entry By Period,,469859,362 - Emisión - SinFecha,56358,6/2/2022 12:32,6/2/2022 12:36,264,213.48
